model,elements,mean_moving_accuracy,std_moving_accuracy,source
LSTM-9000,3247,0.8915841584158416,0.04804531321930317,Cui et al. [58] processed result
LSTM-9000,3256,0.8905940594059405,0.048147223002318794,Cui et al. [58] processed result
LSTM-9000,3265,0.8891089108910892,0.0482616142849661,Cui et al. [58] processed result
LSTM-9000,3274,0.8891089108910893,0.047955964508167664,Cui et al. [58] processed result
LSTM-9000,3282,0.8881188118811882,0.04831236791586476,Cui et al. [58] processed result
LSTM-9000,3290,0.8876237623762376,0.048934836003493014,Cui et al. [58] processed result
LSTM-9000,3298,0.889108910891089,0.04713120885311645,Cui et al. [58] processed result
LSTM-9000,3307,0.8886138613861385,0.04632086979040223,Cui et al. [58] processed result
LSTM-9000,3316,0.8896039603960396,0.04550956469122147,Cui et al. [58] processed result
LSTM-9000,3324,0.8886138613861387,0.04568156318664,Cui et al. [58] processed result
LSTM-9000,3333,0.8881188118811882,0.0459196777239811,Cui et al. [58] processed result
LSTM-9000,3341,0.8881188118811881,0.043844732327692135,Cui et al. [58] processed result
LSTM-9000,3350,0.8871287128712873,0.04421210606290318,Cui et al. [58] processed result
LSTM-9000,3359,0.8881188118811881,0.044948750347786795,Cui et al. [58] processed result
LSTM-9000,3367,0.8891089108910893,0.045112022771859474,Cui et al. [58] processed result
LSTM-9000,3375,0.8905940594059407,0.04542332121266802,Cui et al. [58] processed result
LSTM-9000,3384,0.8920792079207922,0.04600499071480768,Cui et al. [58] processed result
LSTM-9000,3392,0.8915841584158416,0.046278524111533305,Cui et al. [58] processed result
LSTM-9000,3401,0.8920792079207922,0.04642920430769645,Cui et al. [58] processed result
LSTM-9000,3410,0.8925742574257427,0.04636317679297899,Cui et al. [58] processed result
LSTM-9000,3418,0.8915841584158418,0.046909695766506374,Cui et al. [58] processed result
LSTM-9000,3427,0.8915841584158418,0.04855272314516759,Cui et al. [58] processed result
LSTM-9000,3435,0.8920792079207924,0.049692713232988524,Cui et al. [58] processed result
LSTM-9000,3444,0.8925742574257427,0.05060897650701831,Cui et al. [58] processed result
LSTM-9000,3452,0.8925742574257427,0.05089869727773137,Cui et al. [58] processed result
LSTM-9000,3461,0.8925742574257427,0.05251026292991985,Cui et al. [58] processed result
LSTM-9000,3469,0.8925742574257427,0.05297492345855405,Cui et al. [58] processed result
LSTM-9000,3478,0.8930693069306933,0.054554365599825363,Cui et al. [58] processed result
LSTM-9000,3486,0.8935643564356438,0.05564629498955083,Cui et al. [58] processed result
LSTM-9000,3494,0.8960396039603964,0.05472480635816029,Cui et al. [58] processed result
LSTM-9000,3502,0.8980198019801982,0.05360268389560062,Cui et al. [58] processed result
LSTM-9000,3511,0.9009900990099012,0.053134288574252404,Cui et al. [58] processed result
LSTM-9000,3520,0.9009900990099012,0.053502004301411055,Cui et al. [58] processed result
LSTM-9000,3529,0.9004950495049509,0.05345388582702683,Cui et al. [58] processed result
LSTM-9000,3538,0.8995049504950499,0.05443518975207828,Cui et al. [58] processed result
LSTM-9000,3546,0.8995049504950497,0.05398309995613834,Cui et al. [58] processed result
LSTM-9000,3555,0.9004950495049506,0.05215435229289932,Cui et al. [58] processed result
LSTM-9000,3563,0.9009900990099012,0.05220366861965966,Cui et al. [58] processed result
LSTM-9000,3572,0.9034653465346537,0.05275239719912163,Cui et al. [58] processed result
LSTM-9000,3580,0.9044554455445548,0.05156838283317233,Cui et al. [58] processed result
LSTM-9000,3588,0.9064356435643566,0.04984782253252584,Cui et al. [58] processed result
LSTM-9000,3597,0.9069306930693071,0.04924685194235995,Cui et al. [58] processed result
LSTM-9000,3605,0.9069306930693068,0.05129439147322225,Cui et al. [58] processed result
LSTM-9000,3614,0.905940594059406,0.05177943312868467,Cui et al. [58] processed result
LSTM-9000,3622,0.9064356435643566,0.05053143709308766,Cui et al. [58] processed result
LSTM-9000,3631,0.9069306930693068,0.05081436602121321,Cui et al. [58] processed result
LSTM-9000,3639,0.9069306930693068,0.05176996618772819,Cui et al. [58] processed result
LSTM-9000,3648,0.9064356435643566,0.05215435229289932,Cui et al. [58] processed result
LSTM-9000,3656,0.905940594059406,0.052810437041958744,Cui et al. [58] processed result
LSTM-9000,3664,0.9069306930693068,0.054175699090314645,Cui et al. [58] processed result
LSTM-9000,3673,0.907920792079208,0.056626392941896246,Cui et al. [58] processed result
LSTM-9000,3682,0.9069306930693071,0.05827302562202835,Cui et al. [58] processed result
LSTM-9000,3690,0.9089108910891092,0.05795251733331443,Cui et al. [58] processed result
LSTM-9000,3698,0.9089108910891092,0.058037033226743924,Cui et al. [58] processed result
LSTM-9000,3706,0.9103960396039608,0.05903141012739955,Cui et al. [58] processed result
LSTM-9000,3714,0.9103960396039603,0.05878178714659024,Cui et al. [58] processed result
LSTM-9000,3723,0.9099009900990099,0.05746840340962949,Cui et al. [58] processed result
LSTM-9000,3732,0.910891089108911,0.058323471188210435,Cui et al. [58] processed result
LSTM-9000,3741,0.9103960396039608,0.05894831991783295,Cui et al. [58] processed result
LSTM-9000,3749,0.9118811881188122,0.05939768919592333,Cui et al. [58] processed result
LSTM-9000,3757,0.9123762376237625,0.05918067852364126,Cui et al. [58] processed result
LSTM-9000,3765,0.914851485148515,0.05885886711961126,Cui et al. [58] processed result
LSTM-9000,3774,0.916831683168317,0.06042038139561329,Cui et al. [58] processed result
LSTM-9000,3783,0.9193069306930696,0.05868164063447919,Cui et al. [58] processed result
LSTM-9000,3792,0.917821782178218,0.0593316366993213,Cui et al. [58] processed result
LSTM-9000,3800,0.918811881188119,0.06011132370954668,Cui et al. [58] processed result
LSTM-9000,3809,0.9198019801980198,0.06070364774641318,Cui et al. [58] processed result
LSTM-9000,3818,0.9207920792079209,0.06143402795044977,Cui et al. [58] processed result
LSTM-9000,3826,0.9212871287128713,0.06265652882072517,Cui et al. [58] processed result
LSTM-9000,3834,0.9222772277227722,0.06395725400736595,Cui et al. [58] processed result
LSTM-9000,3843,0.9227722772277227,0.06579504049836099,Cui et al. [58] processed result
LSTM-9000,3851,0.9227722772277227,0.06675646665757455,Cui et al. [58] processed result
LSTM-9000,3860,0.9232673267326733,0.06815700920761596,Cui et al. [58] processed result
LSTM-9000,3868,0.9232673267326735,0.06794092303350638,Cui et al. [58] processed result
LSTM-9000,3876,0.9227722772277229,0.06799320678570056,Cui et al. [58] processed result
LSTM-9000,3885,0.9232673267326733,0.06822888585211628,Cui et al. [58] processed result
LSTM-9000,3893,0.9237623762376238,0.06903056639031033,Cui et al. [58] processed result
LSTM-9000,3902,0.9242574257425742,0.06825761531740428,Cui et al. [58] processed result
LSTM-9000,3910,0.9247524752475247,0.06926448488076316,Cui et al. [58] processed result
LSTM-9000,3919,0.9247524752475247,0.0698984657216744,Cui et al. [58] processed result
LSTM-9000,3928,0.9242574257425744,0.06988969981465318,Cui et al. [58] processed result
LSTM-9000,3937,0.9247524752475247,0.06805085258391913,Cui et al. [58] processed result
LSTM-9000,3946,0.9252475247524752,0.06696722595437496,Cui et al. [58] processed result
LSTM-9000,3955,0.9252475247524752,0.06696722595437496,Cui et al. [58] processed result
LSTM-9000,3964,0.9257425742574258,0.06652846505874194,Cui et al. [58] processed result
LSTM-9000,3972,0.9252475247524753,0.06615721265734785,Cui et al. [58] processed result
LSTM-9000,3981,0.9242574257425744,0.0665855386510851,Cui et al. [58] processed result
LSTM-9000,3990,0.9242574257425744,0.06753571235929956,Cui et al. [58] processed result
LSTM-9000,3998,0.9252475247524753,0.0670403782247563,Cui et al. [58] processed result
LSTM-9000,4006,0.9247524752475249,0.06681517948040787,Cui et al. [58] processed result
LSTM-9000,4014,0.9247524752475249,0.0657055842496517,Cui et al. [58] processed result
LSTM-9000,4022,0.9252475247524753,0.06427832273976831,Cui et al. [58] processed result
LSTM-9000,4030,0.9257425742574259,0.06163316632667688,Cui et al. [58] processed result
LSTM-9000,4039,0.9252475247524753,0.06131223593593034,Cui et al. [58] processed result
LSTM-9000,4048,0.9252475247524753,0.06131223593593034,Cui et al. [58] processed result
LSTM-9000,4056,0.9242574257425741,0.062011743466951465,Cui et al. [58] processed result
LSTM-9000,4064,0.9247524752475247,0.061863363769557644,Cui et al. [58] processed result
LSTM-9000,4072,0.9242574257425741,0.06216962480825452,Cui et al. [58] processed result
LSTM-9000,4081,0.9252475247524753,0.061710656113296465,Cui et al. [58] processed result
LSTM-9000,4090,0.9252475247524753,0.06265652882072519,Cui et al. [58] processed result
LSTM-9000,4099,0.9252475247524753,0.06265652882072519,Cui et al. [58] processed result
LSTM-9000,4107,0.9252475247524753,0.06265652882072517,Cui et al. [58] processed result
LSTM-9000,4116,0.9267326732673264,0.059767874347669586,Cui et al. [58] processed result
LSTM-9000,4125,0.9277227722772278,0.05807924505371273,Cui et al. [58] processed result
LSTM-9000,4134,0.9277227722772274,0.05722909313512248,Cui et al. [58] processed result
LSTM-9000,4143,0.9287128712871286,0.05640958230987767,Cui et al. [58] processed result
LSTM-9000,4151,0.9297029702970295,0.054581312682525605,Cui et al. [58] processed result
LSTM-9000,4159,0.9292079207920789,0.05470465030348861,Cui et al. [58] processed result
LSTM-9000,4168,0.9306930693069304,0.05413949748313787,Cui et al. [58] processed result
LSTM-9000,4177,0.9316831683168317,0.053032719765711195,Cui et al. [58] processed result
LSTM-9000,4185,0.9331683168316829,0.05066705319420476,Cui et al. [58] processed result
LSTM-9000,4193,0.9336633663366335,0.05059202491501472,Cui et al. [58] processed result
LSTM-9000,4202,0.9331683168316829,0.05008325584883594,Cui et al. [58] processed result
LSTM-9000,4211,0.9351485148514851,0.048954864587572595,Cui et al. [58] processed result
LSTM-9000,4219,0.936138613861386,0.04845166626977058,Cui et al. [58] processed result
LSTM-9000,4228,0.9361386138613863,0.047943186813632625,Cui et al. [58] processed result
LSTM-9000,4236,0.9361386138613863,0.046384315823733334,Cui et al. [58] processed result
LSTM-9000,4244,0.9361386138613863,0.046384315823733334,Cui et al. [58] processed result
LSTM-9000,4253,0.9371287128712872,0.0460449267656581,Cui et al. [58] processed result
LSTM-9000,4261,0.9376237623762378,0.04494875034778679,Cui et al. [58] processed result
LSTM-9000,4270,0.9376237623762378,0.04581281307429415,Cui et al. [58] processed result
LSTM-9000,4278,0.9381188118811881,0.04268635943524715,Cui et al. [58] processed result
LSTM-9000,4286,0.939108910891089,0.04097562761717876,Cui et al. [58] processed result
LSTM-9000,4295,0.939108910891089,0.03976144431080202,Cui et al. [58] processed result
LSTM-9000,4304,0.9386138613861383,0.039554424466214204,Cui et al. [58] processed result
LSTM-9000,4312,0.9386138613861383,0.03867727719727644,Cui et al. [58] processed result
LSTM-9000,4321,0.939108910891089,0.03838150450733074,Cui et al. [58] processed result
LSTM-9000,4329,0.939108910891089,0.03708247946545049,Cui et al. [58] processed result
LSTM-9000,4338,0.9400990099009899,0.03603674779238295,Cui et al. [58] processed result
LSTM-9000,4346,0.939108910891089,0.03532239794921429,Cui et al. [58] processed result
LSTM-9000,4355,0.939108910891089,0.03532239794921429,Cui et al. [58] processed result
LSTM-9000,4364,0.9371287128712872,0.036683802990193776,Cui et al. [58] processed result
LSTM-9000,4373,0.9371287128712872,0.036683802990193776,Cui et al. [58] processed result
LSTM-9000,4382,0.9376237623762375,0.035574741036082526,Cui et al. [58] processed result
LSTM-9000,4391,0.9386138613861383,0.0357808138605795,Cui et al. [58] processed result
LSTM-9000,4399,0.9396039603960397,0.03582188616856542,Cui et al. [58] processed result
LSTM-9000,4407,0.9405940594059409,0.035145028414453154,Cui et al. [58] processed result
LSTM-9000,4416,0.9405940594059405,0.035005286197353824,Cui et al. [58] processed result
LSTM-9000,4425,0.9396039603960394,0.034568495544744726,Cui et al. [58] processed result
LSTM-9000,4434,0.9396039603960394,0.0344264131697301,Cui et al. [58] processed result
LSTM-9000,4442,0.9386138613861388,0.03645931215746924,Cui et al. [58] processed result
LSTM-9000,4450,0.9391089108910892,0.03587316042473725,Cui et al. [58] processed result
LSTM-9000,4459,0.9396039603960394,0.03609450719516471,Cui et al. [58] processed result
LSTM-9000,4467,0.9405940594059405,0.03597208341501969,Cui et al. [58] processed result
LSTM-9000,4475,0.9415841584158416,0.03456849554474472,Cui et al. [58] processed result
LSTM-9000,4484,0.9420792079207919,0.034337313136356094,Cui et al. [58] processed result
LSTM-9000,4492,0.9415841584158416,0.03370701887237464,Cui et al. [58] processed result
LSTM-9000,4501,0.94009900990099,0.0346499290982121,Cui et al. [58] processed result
LSTM-9000,4510,0.9405940594059408,0.034724114686634014,Cui et al. [58] processed result
LSTM-9000,4519,0.9420792079207919,0.03532239794921428,Cui et al. [58] processed result
LSTM-9000,4527,0.941089108910891,0.03521121168729361,Cui et al. [58] processed result
LSTM-9000,4535,0.9396039603960394,0.03540901929157953,Cui et al. [58] processed result
LSTM-9000,4543,0.9405940594059408,0.033866596785122896,Cui et al. [58] processed result
LSTM-9000,4552,0.94009900990099,0.034222926599414574,Cui et al. [58] processed result
LSTM-9000,4560,0.9405940594059408,0.03298679455239144,Cui et al. [58] processed result
LSTM-9000,4569,0.9405940594059408,0.03298679455239144,Cui et al. [58] processed result
LSTM-9000,4578,0.9405940594059405,0.033575891005570624,Cui et al. [58] processed result
LSTM-9000,4587,0.9415841584158418,0.033267916072101854,Cui et al. [58] processed result
LSTM-9000,4596,0.9425742574257425,0.03337089019079745,Cui et al. [58] processed result
LSTM-9000,4604,0.9435643564356437,0.033590486046905677,Cui et al. [58] processed result
LSTM-9000,4613,0.9445544554455447,0.0331941675529509,Cui et al. [58] processed result
LSTM-9000,4621,0.9450495049504951,0.033205240272740584,Cui et al. [58] processed result
LSTM-9000,4629,0.9440594059405942,0.035043770857236804,Cui et al. [58] processed result
LSTM-9000,4637,0.9445544554455447,0.036162341322276574,Cui et al. [58] processed result
LSTM-9000,4646,0.9445544554455447,0.036162341322276574,Cui et al. [58] processed result
LSTM-9000,4655,0.9465346534653465,0.035890235565132385,Cui et al. [58] processed result
LSTM-9000,4664,0.9455445544554456,0.036979899796006126,Cui et al. [58] processed result
LSTM-9000,4672,0.946039603960396,0.03697658603644071,Cui et al. [58] processed result
LSTM-9000,4681,0.9460396039603962,0.03776354959315553,Cui et al. [58] processed result
LSTM-9000,4690,0.9465346534653467,0.03762376237623762,Cui et al. [58] processed result
LSTM-9000,4698,0.9460396039603962,0.03617250546956745,Cui et al. [58] processed result
LSTM-9000,4707,0.9475247524752476,0.03598570662452722,Cui et al. [58] processed result
LSTM-9000,4716,0.9480198019801982,0.03716170151650754,Cui et al. [58] processed result
LSTM-9000,4724,0.9490099009900991,0.035873160424737253,Cui et al. [58] processed result
LSTM-9000,4733,0.9480198019801982,0.038330388780295745,Cui et al. [58] processed result
LSTM-9000,4741,0.9485148514851487,0.038422985964222285,Cui et al. [58] processed result
LSTM-9000,4749,0.9495049504950496,0.03871527682379634,Cui et al. [58] processed result
LSTM-9000,4758,0.9495049504950497,0.038076999055503775,Cui et al. [58] processed result
LSTM-9000,4766,0.9490099009900991,0.04012955687723474,Cui et al. [58] processed result
LSTM-9000,4774,0.9495049504950497,0.04056990346247104,Cui et al. [58] processed result
LSTM-9000,4782,0.9500000000000002,0.04099954451845188,Cui et al. [58] processed result
LSTM-9000,4791,0.9500000000000002,0.041710675056691814,Cui et al. [58] processed result
